age,experience_years,daily_work_hours,sleep_hours,caffeine_intake,bugs_per_day,commits_per_day,meetings_per_day,screen_time,exercise_hours,stress_level,burnout_level
22.0,10.0,4.47,7.34,7.0,6.0,6.0,5.0,6.21,1.01,24.92,0.0
32.0,9.0,13.07,6.86,3.0,2.0,19.0,2.0,14.35,1.22,55.95,1.0
27.0,4.0,12.73,8.23,7.0,15.0,20.0,5.0,14.79,0.83,98.96,2.0
43.0,9.0,8.58,7.11,1.0,16.0,13.0,1.0,11.23,0.26,44.13,1.0
20.0,17.0,5.63,7.17,6.0,1.0,6.0,1.0,7.85,1.74,13.62,0.0
29.0,5.0,12.3,5.11,2.0,15.0,19.0,6.0,16.64,1.1,76.56,2.0
37.0,2.0,7.25,6.08,2.0,19.0,13.0,7.0,10.22,0.85,70.75,2.0
35.0,7.0,8.19,5.72,4.0,0.0,21.0,6.0,10.17,0.14,14.88,0.0
20.0,4.0,7.53,5.57,1.0,15.0,21.0,3.0,9.03,0.8,55.57,1.0
31.0,1.0,10.29,6.43,2.0,8.0,4.0,7.0,11.78,0.51,59.59,1.0
27.0,1.0,12.85,7.0,7.0,16.0,14.0,8.0,14.83,1.75,83.46,2.0
43.0,6.0,11.97,8.67,2.0,7.0,11.0,6.0,13.28,0.37,60.1,1.0
35.0,16.0,7.82,5.2,4.0,8.0,29.0,0.0,11.83,1.03,55.28,1.0
37.0,9.0,6.88,4.76,5.0,1.0,14.0,3.0,12.02,1.59,20.1,0.0
23.0,11.0,6.86,8.35,2.0,12.0,16.0,3.0,10.78,1.7,22.25,0.0
25.0,1.0,7.49,8.71,4.0,0.0,23.0,9.0,11.54,1.64,27.01,0.0
31.0,9.0,8.94,6.44,0.0,9.0,20.0,2.0,10.89,1.79,44.63,1.0
28.0,19.0,8.17,4.58,7.0,17.0,4.0,3.0,11.24,0.28,64.8,1.0
35.0,3.0,5.63,4.55,3.0,6.0,9.0,0.0,10.12,0.02,34.61,0.0
43.0,12.0,7.43,8.42,6.0,11.0,11.0,1.0,8.53,0.51,25.57,0.0
31.0,11.0,9.62,7.54,1.0,16.0,1.0,6.0,11.89,0.17,60.52,1.0
43.0,10.0,9.93,5.21,6.0,4.0,16.0,8.0,14.46,1.89,81.11,2.0
42.0,9.0,8.86,8.43,7.0,11.0,24.0,6.0,10.81,0.85,77.79,2.0
33.0,14.0,11.39,7.19,7.0,18.0,4.0,0.0,12.94,0.63,80.94,2.0
32.0,4.0,11.37,8.77,4.0,12.0,25.0,6.0,14.67,0.33,73.4,2.0
44.0,16.0,8.28,8.9,2.0,15.0,27.0,5.0,10.5,0.31,47.38,1.0
21.0,4.0,5.24,4.02,2.0,18.0,14.0,0.0,8.11,1.23,44.01,1.0
22.0,1.0,9.3,4.6,5.0,9.0,19.0,0.0,13.58,0.09,48.02,1.0
43.0,8.0,7.81,6.73,4.0,11.0,22.0,1.0,10.89,1.19,54.36,1.0
41.0,5.0,5.38,8.78,3.0,6.0,12.0,5.0,8.44,1.55,18.5,0.0
29.0,17.0,13.82,8.97,2.0,13.0,19.0,3.0,15.93,1.2,64.67,1.0
28.0,13.0,7.7,6.84,0.0,9.0,10.0,3.0,11.87,1.65,30.43,0.0
39.0,18.0,10.26,4.87,1.0,7.0,17.0,5.0,14.22,0.53,53.81,1.0
27.0,13.0,8.9,4.82,4.0,14.0,8.0,8.0,10.84,0.15,89.61,2.0
29.0,7.0,5.43,7.82,2.0,15.0,15.0,0.0,7.71,1.44,20.47,0.0
38.0,16.0,4.56,6.96,6.0,7.0,23.0,5.0,8.71,1.02,44.73,1.0
22.0,2.0,10.26,6.74,5.0,3.0,27.0,7.0,12.69,1.0,51.97,1.0
43.0,9.0,6.47,6.33,5.0,16.0,14.0,7.0,9.08,1.64,70.18,2.0
24.0,10.0,6.44,7.63,1.0,3.0,3.0,5.0,8.9,0.92,38.54,1.0
22.0,10.0,8.99,8.29,7.0,10.0,23.0,5.0,15.22,0.4,53.79,1.0
35.0,7.0,8.62,5.51,4.0,12.0,11.0,7.0,10.98,0.95,65.01,1.0
36.0,0.0,4.29,5.1,4.0,5.0,12.0,1.0,8.5,0.43,35.19,1.0
34.0,12.0,7.4,7.35,4.0,13.0,14.0,1.0,10.36,0.94,17.43,0.0
22.0,10.0,9.84,8.57,3.0,6.0,14.0,0.0,12.67,0.3,43.36,1.0
31.0,6.0,7.29,5.74,0.0,11.0,17.0,5.0,8.92,0.37,51.92,1.0
28.0,13.0,4.27,5.36,5.0,0.0,19.0,5.0,5.98,1.77,31.48,0.0
40.0,4.0,8.44,5.13,4.0,9.0,26.0,5.0,9.61,0.23,58.54,1.0
31.0,10.0,5.06,5.27,3.0,0.0,21.0,1.0,6.12,0.45,13.62,0.0
34.0,16.0,10.19,4.67,7.0,15.0,6.0,6.0,13.14,1.99,72.62,2.0
21.0,4.0,10.2,6.98,4.0,6.0,20.0,2.0,12.84,1.15,41.05,1.0
42.0,19.0,4.38,5.4,7.0,19.0,25.0,0.0,6.48,1.17,38.68,1.0
37.0,10.0,6.91,7.07,7.0,5.0,11.0,0.0,11.87,1.69,15.97,0.0
39.0,4.0,8.14,4.42,4.0,17.0,9.0,8.0,12.02,1.05,85.26,2.0
31.0,14.0,9.5,4.58,7.0,19.0,28.0,2.0,13.66,0.44,77.15,2.0
42.0,18.0,6.96,6.68,3.0,3.0,6.0,7.0,8.8,0.84,14.56,0.0
23.0,15.0,6.88,6.56,0.0,15.0,13.0,9.0,8.87,1.51,60.06,1.0
42.0,7.0,13.83,5.36,1.0,0.0,26.0,6.0,17.1,1.74,61.18,1.0
35.0,12.0,4.42,8.14,5.0,19.0,14.0,1.0,5.44,0.55,45.22,1.0
42.0,15.0,13.89,4.94,7.0,1.0,3.0,1.0,14.96,0.52,66.03,1.0
35.0,2.0,4.48,6.46,2.0,15.0,7.0,3.0,6.05,0.66,28.07,0.0
20.0,0.0,6.88,6.78,6.0,8.0,18.0,1.0,8.77,1.19,47.58,1.0
41.0,8.0,8.94,8.34,4.0,14.0,28.0,4.0,12.05,0.56,53.15,1.0
44.0,8.0,5.43,6.09,0.0,15.0,18.0,9.0,9.17,1.79,41.14,1.0
21.0,16.0,5.35,5.99,5.0,8.0,4.0,6.0,7.6,1.96,51.53,1.0
22.0,1.0,6.56,6.9,2.0,6.0,21.0,1.0,8.52,1.36,34.42,0.0
40.0,8.0,13.74,5.58,4.0,9.0,2.0,8.0,18.03,1.94,59.03,1.0
44.0,18.0,7.8,7.55,6.0,6.0,9.0,0.0,9.45,0.58,20.62,0.0
39.0,12.0,9.66,5.24,2.0,12.0,14.0,5.0,13.37,1.63,48.36,1.0
36.0,4.0,11.04,8.12,7.0,1.0,1.0,6.0,15.77,1.36,52.7,1.0
39.0,8.0,11.42,5.36,3.0,11.0,20.0,4.0,13.35,0.53,79.55,2.0
41.0,12.0,10.88,8.96,6.0,12.0,9.0,0.0,12.23,0.64,76.54,2.0
40.0,0.0,7.37,5.58,5.0,2.0,21.0,3.0,12.29,0.98,21.67,0.0
20.0,14.0,5.12,8.39,0.0,10.0,15.0,7.0,7.2,1.58,26.71,0.0
39.0,3.0,6.82,5.99,0.0,7.0,2.0,4.0,8.92,1.74,12.69,0.0
25.0,3.0,6.1,5.23,5.0,10.0,6.0,1.0,9.04,1.27,38.5,1.0
34.0,10.0,5.36,5.13,7.0,17.0,18.0,8.0,7.28,1.44,87.66,2.0
33.0,9.0,4.24,8.25,7.0,6.0,14.0,0.0,9.21,0.53,0.0,0.0
39.0,5.0,13.36,5.54,1.0,11.0,11.0,0.0,14.53,1.48,46.87,1.0
34.0,11.0,13.21,5.69,1.0,5.0,28.0,9.0,16.02,1.21,84.07,2.0
33.0,19.0,4.5,4.98,7.0,9.0,1.0,4.0,7.69,0.45,52.42,1.0
44.0,15.0,5.73,8.81,2.0,19.0,29.0,8.0,8.6,1.9,41.62,1.0
40.0,2.0,5.4,5.22,3.0,14.0,12.0,5.0,8.48,1.02,58.14,1.0
43.0,13.0,6.81,5.24,2.0,19.0,25.0,4.0,11.76,1.59,72.19,2.0
44.0,0.0,6.04,8.72,4.0,14.0,19.0,5.0,10.55,1.05,46.58,1.0
24.0,9.0,13.46,8.5,0.0,18.0,18.0,5.0,15.69,1.87,89.55,2.0
25.0,14.0,4.84,5.24,2.0,5.0,6.0,8.0,8.05,0.28,43.08,1.0
36.0,6.0,6.12,8.32,2.0,9.0,23.0,8.0,7.12,1.09,53.25,1.0
30.0,3.0,4.81,5.25,7.0,14.0,2.0,4.0,7.45,0.05,59.65,1.0
35.0,13.0,13.8,4.42,5.0,19.0,5.0,3.0,15.46,0.39,100.0,2.0
31.0,15.0,13.18,8.1,6.0,19.0,0.0,0.0,17.03,0.56,64.58,1.0
42.0,2.0,8.26,5.47,7.0,1.0,1.0,6.0,12.26,1.64,43.93,1.0
23.0,16.0,5.9,4.45,0.0,6.0,0.0,6.0,8.15,0.93,31.74,0.0
37.0,13.0,6.21,5.03,7.0,4.0,28.0,0.0,10.91,1.12,15.98,0.0
40.0,17.0,8.43,7.86,1.0,2.0,22.0,5.0,11.21,1.85,3.65,0.0
22.0,2.0,11.68,8.82,1.0,5.0,25.0,7.0,16.04,1.51,43.4,1.0
41.0,18.0,6.65,5.3,0.0,5.0,3.0,2.0,10.16,0.1,21.59,0.0
27.0,2.0,7.11,8.09,6.0,0.0,4.0,0.0,12.02,0.35,22.86,0.0
42.0,11.0,10.0,5.14,2.0,18.0,1.0,6.0,13.97,0.08,98.34,2.0
22.0,4.0,6.38,7.4,4.0,11.0,15.0,3.0,10.29,0.14,32.07,0.0
27.0,9.0,9.84,4.42,2.0,4.0,7.0,4.0,11.9,0.68,43.5,1.0
37.0,8.0,7.87,6.93,6.0,6.0,14.0,1.0,10.89,1.46,25.71,0.0
32.0,10.0,4.34,5.35,4.0,19.0,10.0,6.0,6.5,0.49,73.04,2.0
44.0,12.0,8.03,8.63,0.0,7.0,28.0,0.0,9.11,0.78,9.02,0.0
39.0,2.0,13.2,5.45,5.0,18.0,9.0,3.0,17.04,0.79,100.0,2.0
36.0,18.0,6.93,5.99,4.0,5.0,29.0,7.0,8.87,1.18,45.05,1.0
27.0,10.0,7.23,8.2,1.0,14.0,2.0,6.0,9.82,1.79,46.83,1.0
42.0,15.0,4.66,6.19,5.0,5.0,22.0,6.0,6.8,1.97,21.99,0.0
30.0,5.0,10.15,5.19,7.0,8.0,10.0,6.0,11.95,1.21,88.13,2.0
24.0,2.0,12.49,6.46,6.0,3.0,16.0,4.0,13.76,1.01,64.79,1.0
32.0,18.0,7.53,8.2,0.0,15.0,9.0,9.0,9.88,1.36,50.25,1.0
40.0,5.0,6.4,6.17,6.0,9.0,16.0,2.0,7.73,1.34,23.43,0.0
42.0,7.0,13.57,4.66,3.0,0.0,13.0,9.0,16.73,1.05,83.83,2.0
24.0,10.0,11.45,5.92,4.0,10.0,22.0,6.0,12.53,1.47,65.82,1.0
43.0,11.0,9.67,8.77,4.0,9.0,0.0,7.0,14.43,0.98,67.59,1.0
32.0,9.0,7.06,4.36,7.0,17.0,27.0,6.0,11.93,1.99,53.795,1.0
25.0,2.0,6.21,6.04,6.0,19.0,24.0,5.0,8.43,0.1,62.17,1.0
24.0,3.0,11.16,7.24,5.0,19.0,8.0,8.0,13.2,0.89,88.29,2.0
28.0,0.0,9.22,4.39,3.0,14.0,23.0,5.0,10.64,0.79,72.94,2.0
35.0,12.0,9.21,5.72,3.0,5.0,23.0,4.0,13.83,1.54,31.59,0.0
21.0,3.0,4.74,8.7,0.0,15.0,14.0,5.0,8.09,0.38,29.47,0.0
20.0,10.0,9.12,4.15,5.0,1.0,14.0,9.0,12.56,0.87,56.45,1.0
27.0,18.0,12.23,7.76,7.0,2.0,19.0,3.0,16.81,1.4,48.9,1.0
38.0,10.0,13.47,8.21,2.0,16.0,20.0,5.0,18.11,1.21,88.63,2.0
30.0,11.0,5.07,5.39,3.0,7.0,24.0,3.0,9.38,1.09,29.44,0.0
31.0,10.0,10.31,5.07,6.0,19.0,2.0,4.0,14.4,0.87,82.84,2.0
31.0,5.0,9.68,8.57,4.0,14.0,19.0,5.0,12.02,1.5,57.14,1.0
26.0,11.0,12.9,7.82,3.0,12.0,25.0,0.0,17.4,1.29,62.74,1.0
32.0,8.0,11.51,4.57,6.0,18.0,20.0,5.0,13.98,1.75,100.0,2.0
27.0,9.0,13.65,5.06,0.0,0.0,6.0,5.0,18.54,1.47,57.74,1.0
41.0,2.0,13.6,7.11,0.0,11.0,20.0,0.0,17.44,0.28,78.14,2.0
28.0,2.0,6.26,6.1,4.0,17.0,24.0,5.0,8.74,1.24,51.86,1.0
26.0,19.0,11.25,6.52,7.0,17.0,21.0,9.0,14.02,0.09,100.0,2.0
40.0,15.0,9.31,8.76,4.0,2.0,2.0,4.0,13.06,0.77,30.98,0.0
43.0,2.0,6.15,6.1,4.0,17.0,21.0,7.0,8.59,0.82,75.44,2.0
34.0,9.0,5.95,8.41,2.0,16.0,21.0,4.0,10.26,1.02,35.66,1.0
21.0,10.0,4.81,7.3,4.0,10.0,14.0,9.0,6.4,0.36,68.89,1.0
42.0,7.0,11.96,4.61,7.0,4.0,27.0,4.0,16.59,1.29,69.8,1.0
39.0,5.0,8.99,7.72,5.0,6.0,9.0,1.0,9.45,0.38,35.8,1.0
44.0,19.0,12.57,6.6,0.0,17.0,15.0,3.0,12.02,1.9,67.95,1.0
31.0,10.0,10.08,5.13,7.0,6.0,16.0,5.0,14.51,1.06,53.795,1.0
20.0,11.0,10.74,5.45,0.0,17.0,22.0,9.0,12.7,1.42,79.68,2.0
42.0,15.0,6.92,6.79,3.0,1.0,18.0,9.0,11.29,1.29,40.28,1.0
41.0,17.0,8.57,7.01,4.0,5.0,0.0,7.0,10.76,0.61,31.13,0.0
24.0,2.0,6.36,8.27,5.0,16.0,20.0,0.0,8.24,1.25,27.57,0.0
34.0,14.0,12.33,5.03,1.0,3.0,13.0,6.0,13.61,1.02,81.47,2.0
20.0,17.0,4.37,4.04,7.0,15.0,25.0,5.0,6.03,1.78,50.95,1.0
44.0,13.0,12.2,4.65,5.0,14.0,1.0,1.0,16.98,0.12,75.18,2.0
29.0,4.0,8.99,5.0,6.0,14.0,1.0,1.0,9.36,0.78,48.51,1.0
41.0,13.0,8.04,6.99,2.0,7.0,27.0,0.0,9.37,1.68,18.52,0.0
29.0,7.0,9.71,4.97,4.0,16.0,19.0,5.0,12.49,0.08,78.72,2.0
40.0,14.0,4.08,5.83,2.0,18.0,9.0,7.0,5.37,1.28,73.07,2.0
34.0,14.0,10.53,5.21,1.0,0.0,14.0,0.0,12.85,0.81,31.29,0.0
36.0,18.0,10.6,5.69,5.0,12.0,26.0,0.0,12.02,0.41,68.97,1.0
41.0,10.0,10.53,8.71,2.0,5.0,27.0,0.0,13.93,1.22,29.78,0.0
25.0,5.0,5.63,8.99,6.0,9.0,27.0,9.0,10.53,1.66,32.49,0.0
22.0,18.0,6.56,7.43,1.0,0.0,14.0,4.0,8.24,0.93,6.65,0.0
32.0,7.0,6.47,6.86,4.0,11.0,6.0,6.0,8.79,0.29,34.25,0.0
35.0,5.0,8.99,7.54,5.0,18.0,7.0,3.0,16.95,0.61,77.51,2.0
27.0,19.0,4.68,7.86,1.0,14.0,10.0,0.0,6.37,1.96,12.5,0.0
32.0,14.0,8.29,7.7,5.0,4.0,15.0,0.0,12.13,1.02,28.56,0.0
36.0,2.0,12.71,4.41,2.0,1.0,25.0,9.0,15.32,0.32,76.03,2.0
36.0,9.0,11.69,5.55,6.0,18.0,22.0,2.0,16.49,1.98,84.11,2.0
41.0,14.0,12.22,5.72,4.0,13.0,24.0,4.0,15.74,1.76,73.75,2.0
32.0,15.0,13.72,5.85,4.0,8.0,6.0,4.0,12.02,1.41,78.54,2.0
25.0,18.0,7.1,7.94,0.0,12.0,8.0,8.0,11.46,0.48,59.14,1.0
36.0,10.0,4.31,7.74,4.0,16.0,24.0,8.0,8.51,0.36,56.34,1.0
35.0,15.0,5.5,4.02,4.0,1.0,18.0,7.0,7.55,1.26,10.49,0.0
33.0,4.0,9.62,5.48,0.0,13.0,25.0,8.0,12.29,0.8,57.09,1.0
32.0,4.0,5.58,7.12,4.0,19.0,29.0,5.0,8.39,0.1,52.67,1.0
25.0,13.0,11.36,4.6,1.0,5.0,23.0,7.0,13.91,0.58,71.52,2.0
22.0,17.0,4.37,4.36,2.0,5.0,0.0,7.0,6.61,1.72,19.94,0.0
33.0,7.0,6.59,8.14,2.0,17.0,17.0,7.0,10.6,1.59,61.88,1.0
33.0,4.0,10.95,6.26,3.0,18.0,7.0,4.0,12.0,1.29,66.32,1.0
34.0,6.0,6.56,8.28,3.0,8.0,28.0,9.0,8.73,0.17,53.795,1.0
27.0,15.0,11.29,8.12,3.0,14.0,7.0,2.0,12.86,1.77,44.98,1.0
34.0,13.0,13.96,8.47,5.0,6.0,21.0,3.0,15.48,1.07,67.29,1.0
41.0,4.0,11.97,4.24,4.0,5.0,7.0,8.0,14.08,0.99,76.75,2.0
32.0,8.0,7.42,4.93,7.0,4.0,29.0,6.0,11.47,1.87,43.52,1.0
36.0,3.0,13.01,5.48,2.0,18.0,13.0,8.0,17.89,0.02,100.0,2.0
40.0,3.0,4.51,4.68,3.0,9.0,23.0,6.0,7.57,1.11,49.2,1.0
43.0,15.0,11.25,6.43,2.0,0.0,1.0,7.0,13.61,1.58,51.24,1.0
22.0,16.0,4.23,7.99,1.0,6.0,2.0,2.0,8.55,0.13,1.73,0.0
25.0,14.0,5.75,8.76,3.0,17.0,6.0,7.0,7.02,0.71,75.1,2.0
24.0,3.0,13.88,8.45,2.0,7.0,14.0,3.0,15.25,1.95,68.76,1.0
41.0,5.0,7.61,6.29,4.0,11.0,28.0,5.0,9.99,0.42,53.11,1.0
36.0,15.0,12.2,7.18,5.0,9.0,14.0,5.0,14.99,1.06,50.86,1.0
42.0,3.0,7.76,5.15,6.0,5.0,10.0,1.0,11.95,1.49,33.8,0.0
44.0,5.0,8.99,6.02,4.0,15.0,1.0,6.0,17.1,0.78,100.0,2.0
21.0,4.0,13.65,8.36,4.0,18.0,21.0,5.0,16.78,0.82,100.0,2.0
34.0,15.0,8.36,4.15,6.0,17.0,17.0,9.0,11.34,0.13,77.88,2.0
24.0,15.0,9.59,6.66,3.0,12.0,13.0,4.0,11.44,0.38,74.78,2.0
39.0,9.0,10.29,8.36,4.0,19.0,17.0,6.0,13.09,1.76,70.32,2.0
25.0,8.0,13.35,4.61,5.0,6.0,26.0,1.0,18.04,1.64,56.88,1.0
25.0,3.0,6.57,8.91,0.0,6.0,1.0,9.0,9.14,0.61,44.34,1.0
37.0,13.0,10.11,4.06,7.0,15.0,3.0,3.0,11.95,0.76,84.33,2.0
37.0,3.0,7.25,8.43,5.0,9.0,13.0,4.0,9.6,0.88,51.81,1.0
23.0,11.0,6.17,5.77,1.0,14.0,6.0,7.0,9.23,0.69,64.84,1.0
36.0,9.0,8.99,4.66,5.0,13.0,14.0,5.0,8.24,1.31,53.38,1.0
44.0,3.0,10.21,4.79,2.0,11.0,5.0,5.0,12.94,0.03,88.97,2.0
33.0,17.0,12.82,7.51,0.0,14.0,4.0,4.0,16.85,1.76,63.74,1.0
33.0,12.0,7.51,8.35,3.0,7.0,19.0,9.0,10.85,0.6,37.18,1.0
32.0,12.0,9.53,7.21,2.0,6.0,17.0,4.0,13.19,1.74,57.29,1.0
26.0,13.0,10.42,8.64,6.0,8.0,10.0,0.0,14.87,0.91,38.62,1.0
31.0,17.0,8.15,8.21,5.0,13.0,7.0,3.0,12.61,1.55,46.89,1.0
42.0,0.0,13.03,4.05,2.0,6.0,28.0,8.0,14.84,1.65,75.08,2.0
34.0,15.0,7.63,7.35,4.0,11.0,11.0,1.0,11.12,0.6,39.76,1.0
38.0,14.0,5.25,5.52,2.0,13.0,17.0,5.0,9.12,1.28,45.97,1.0
30.0,4.0,5.44,6.27,2.0,10.0,14.0,1.0,7.02,1.21,11.95,0.0
34.0,5.0,12.91,4.47,5.0,18.0,26.0,8.0,17.28,0.95,100.0,2.0
31.0,5.0,13.88,5.41,1.0,5.0,7.0,4.0,15.6,0.94,58.23,1.0
22.0,2.0,6.89,7.16,6.0,2.0,25.0,8.0,11.09,0.61,41.49,1.0
36.0,15.0,5.44,5.09,5.0,5.0,29.0,9.0,7.09,0.62,55.07,1.0
22.0,11.0,8.82,7.24,3.0,8.0,3.0,4.0,12.79,1.1,56.6,1.0
38.0,3.0,11.1,8.62,7.0,1.0,27.0,8.0,12.69,0.06,85.22,2.0
39.0,0.0,10.12,4.02,7.0,5.0,20.0,1.0,12.64,1.87,53.97,1.0
23.0,3.0,13.51,7.93,6.0,13.0,14.0,6.0,15.08,1.3,80.82,2.0
22.0,0.0,12.18,7.21,0.0,18.0,10.0,7.0,14.26,0.89,60.81,1.0
35.0,7.0,12.69,4.23,4.0,3.0,0.0,2.0,17.63,0.12,68.52,1.0
31.0,4.0,9.42,7.95,1.0,13.0,1.0,0.0,10.85,1.26,35.3,1.0
27.0,1.0,7.27,5.12,0.0,9.0,26.0,1.0,9.9,0.04,33.1,0.0
43.0,11.0,11.02,5.33,0.0,5.0,7.0,9.0,14.73,1.36,57.41,1.0
36.0,16.0,8.39,4.47,6.0,10.0,14.0,4.0,12.02,0.15,61.06,1.0
26.0,6.0,6.88,6.67,1.0,12.0,0.0,8.0,8.32,1.31,54.46,1.0
30.0,10.0,5.52,6.49,4.0,17.0,2.0,4.0,7.09,0.81,58.01,1.0
37.0,3.0,9.28,5.74,3.0,19.0,17.0,0.0,12.86,1.33,60.53,1.0
20.0,4.0,9.94,4.84,1.0,13.0,25.0,0.0,14.58,0.28,64.81,1.0
22.0,5.0,9.69,8.19,1.0,19.0,15.0,1.0,13.99,0.23,70.41,2.0
23.0,10.0,5.17,8.38,1.0,19.0,20.0,0.0,10.1,0.49,28.95,0.0
32.0,0.0,9.7,6.7,7.0,10.0,27.0,7.0,13.01,0.82,84.83,2.0
25.0,9.0,5.68,5.22,4.0,4.0,19.0,1.0,10.53,0.51,53.795,0.0
33.0,19.0,10.64,4.48,7.0,9.0,19.0,7.0,12.86,0.16,86.38,2.0
24.0,10.0,8.29,8.34,1.0,3.0,12.0,4.0,10.98,0.65,21.01,0.0
35.0,16.0,12.49,4.48,1.0,11.0,19.0,0.0,12.02,1.41,66.39,1.0
34.0,7.0,11.78,4.07,2.0,5.0,26.0,3.0,12.97,1.17,38.21,1.0
34.0,12.0,11.24,6.35,2.0,7.0,3.0,1.0,15.56,1.93,53.92,1.0
23.0,19.0,11.01,7.66,2.0,3.0,3.0,5.0,12.11,0.87,44.58,1.0
27.0,17.0,9.6,6.29,2.0,19.0,21.0,4.0,13.52,0.67,77.83,2.0
35.0,15.0,4.61,4.26,1.0,9.0,1.0,8.0,7.24,1.39,35.2,1.0
35.0,1.0,10.55,7.45,7.0,10.0,12.0,2.0,11.57,0.82,75.54,2.0
23.0,4.0,8.67,7.21,6.0,14.0,12.0,4.0,10.83,1.24,63.76,1.0
32.0,17.0,8.7,7.41,7.0,4.0,19.0,9.0,11.08,1.89,49.61,1.0
32.0,2.0,7.79,5.06,2.0,2.0,29.0,6.0,12.65,1.0,18.74,0.0
21.0,16.0,13.29,7.98,0.0,14.0,6.0,8.0,16.93,1.0,78.05,2.0
22.0,15.0,6.49,6.4,6.0,1.0,6.0,2.0,9.66,1.55,0.0,0.0
41.0,5.0,7.17,6.68,3.0,1.0,16.0,3.0,8.68,1.51,19.86,0.0
27.0,18.0,13.63,6.73,2.0,7.0,9.0,0.0,16.19,1.03,59.99,1.0
43.0,6.0,12.1,5.43,4.0,13.0,11.0,1.0,13.24,0.13,82.22,2.0
34.0,17.0,4.14,5.25,3.0,8.0,24.0,2.0,8.19,1.02,9.32,0.0
30.0,13.0,13.06,4.02,7.0,4.0,22.0,9.0,14.71,0.75,88.14,2.0
28.0,5.0,6.27,5.98,7.0,11.0,26.0,6.0,9.65,0.63,57.35,1.0
26.0,7.0,11.06,6.43,5.0,9.0,21.0,6.0,14.86,1.96,60.31,1.0
32.0,14.0,9.53,7.71,7.0,0.0,29.0,0.0,12.0,1.74,5.51,0.0
21.0,14.0,9.37,4.33,5.0,18.0,15.0,8.0,12.9,0.66,90.03,2.0
27.0,14.0,11.18,8.62,0.0,10.0,1.0,2.0,15.24,0.62,48.31,1.0
26.0,15.0,6.07,5.32,3.0,16.0,21.0,2.0,7.81,1.44,41.27,1.0
43.0,0.0,5.59,5.83,3.0,2.0,20.0,1.0,8.99,0.67,11.93,0.0
31.0,10.0,10.52,4.24,7.0,0.0,8.0,2.0,14.46,0.5,47.94,1.0
38.0,4.0,6.91,7.27,0.0,16.0,11.0,5.0,9.34,1.96,66.09,1.0
26.0,4.0,13.74,7.54,5.0,5.0,16.0,9.0,15.39,1.13,81.14,2.0
29.0,5.0,8.52,8.64,2.0,12.0,15.0,3.0,10.66,1.52,39.68,1.0
44.0,1.0,5.12,5.68,0.0,19.0,4.0,1.0,9.85,1.43,31.02,0.0
35.0,5.0,10.86,5.29,4.0,3.0,18.0,7.0,13.29,1.51,65.32,1.0
29.0,10.0,5.49,7.53,1.0,14.0,27.0,9.0,6.82,1.0,31.92,0.0
25.0,3.0,8.23,8.69,5.0,13.0,16.0,7.0,9.95,1.51,70.8,2.0
37.0,8.0,13.64,5.03,1.0,18.0,21.0,1.0,15.15,1.59,80.03,2.0
37.0,2.0,8.11,7.53,5.0,14.0,2.0,8.0,11.09,1.89,68.34,1.0
24.0,10.0,7.47,4.33,5.0,11.0,16.0,3.0,9.86,1.43,47.53,1.0
40.0,10.0,8.45,6.4,3.0,17.0,26.0,3.0,12.82,1.79,61.17,1.0
26.0,3.0,4.12,4.6,2.0,13.0,14.0,6.0,8.64,0.19,55.91,1.0
21.0,0.0,5.33,7.27,2.0,9.0,18.0,2.0,8.22,0.25,9.68,0.0
30.0,15.0,12.5,7.01,5.0,7.0,14.0,9.0,17.05,0.32,89.08,2.0
32.0,10.0,13.78,4.24,5.0,3.0,17.0,2.0,16.58,0.29,71.42,2.0
42.0,15.0,5.58,5.6,7.0,17.0,25.0,3.0,9.15,0.18,51.32,1.0
24.0,10.0,9.36,5.98,1.0,7.0,11.0,9.0,11.01,0.25,81.36,2.0
25.0,7.0,13.66,5.24,7.0,3.0,27.0,2.0,14.87,1.99,54.06,1.0
33.0,8.0,5.86,5.59,4.0,4.0,23.0,7.0,7.87,0.96,26.73,0.0
31.0,11.0,13.27,7.96,0.0,9.0,2.0,8.0,17.27,1.64,57.3,1.0
23.0,7.0,11.06,5.8,5.0,5.0,10.0,4.0,12.75,0.24,73.49,2.0
42.0,16.0,5.52,5.62,7.0,3.0,22.0,2.0,7.04,0.63,24.46,0.0
25.0,9.0,7.93,8.71,5.0,17.0,9.0,6.0,12.64,0.32,79.63,2.0
29.0,6.0,4.56,4.21,0.0,16.0,21.0,2.0,8.32,0.13,39.19,1.0
37.0,18.0,8.33,7.84,0.0,6.0,14.0,5.0,11.22,1.92,23.13,0.0
34.0,5.0,11.78,6.42,4.0,8.0,22.0,3.0,13.16,1.72,50.01,1.0
27.0,10.0,9.54,8.72,4.0,2.0,10.0,6.0,13.95,1.76,29.1,0.0
24.0,14.0,7.27,7.54,5.0,3.0,25.0,6.0,10.71,0.31,39.51,1.0
29.0,1.0,5.61,4.35,5.0,18.0,0.0,3.0,9.28,1.57,54.73,1.0
39.0,13.0,4.13,8.64,0.0,8.0,19.0,5.0,6.73,1.46,16.69,0.0
25.0,9.0,12.21,5.72,5.0,19.0,3.0,9.0,16.85,1.85,100.0,2.0
35.0,15.0,10.37,6.62,4.0,5.0,20.0,6.0,11.57,0.44,56.37,1.0
43.0,6.0,6.29,4.69,0.0,10.0,29.0,9.0,10.56,0.83,70.78,2.0
